category,qid,ja_pageid,en_wiki,lat,lon,ja,en,zh,ko,fr,de,es,pt,it,nl,pl,ru,uk,hu,sv,tr,el,id,vi,th,bn,hi,ar,fa,ur,he
island,Q215001,292462,Ellef Ringnes Island,78.5,-102.25,エルフリングネース島,Ellef Ringnes Island,埃勒夫靈內斯島,엘레프링네스섬,île Ellef Ringnes,Ellef Ringnes Island,Isla Ellef Ringnes,Ilha Ellef Ringnes,isola di Ellef Ringnes,Ellef Ringnes-eiland,Wyspa Ellefa Ringnesa,Эллеф-Рингнес,Еллеф-Рінґнес,,Ellef Ringnes Island,Ellef Ringnes Adası,Έλεφ Ρίνγκνες,,,,,,جزيرة اليف رينجنس,جزیره الف رینگنس,جزیرہ ایلف رنگرز,
island,Q206368,832161,Sumba,-9.7283306,120.0011111,スンバ島,Sumba Island,松巴島,숨바섬,Sumba,Sumba,Sumba,Sumba,isola Sumba,Sumba,Sumba,Сумба,Сумба,Sumba,Sumba,Sumba,Σούμπα,Pulau Sumba,Sumba,เกาะซุมบา,,सुम्बा,جزيرة سومبا,سومبا,سومبا,סומבה (אינדונזיה)
island,Q645180,830660,Bylot Island,73.216667,-78.566667,バイロト島,Bylot Island,拜洛特岛,,île Bylot,Bylot-Insel,Isla Bylot,Ilha de Bylot,isola di Bylot,Byloteiland,Wyspa Bylota,Байлот,Байлот,,Bylot Island,Bylot Adası,Μπάιλοτ,,,,,,جزيرة بيلوت,جزیره بایلت,جزیرہ بائلوٹ,
island,Q766,6362,Jamaica,18.18,-77.4,ジャマイカ,Jamaica,牙買加,자메이카,Jamaïque,Jamaika,Jamaica,Jamaica,Giamaica,Jamaica,Jamajka,Ямайка,Ямайка,Jamaica,Jamaica,Jamaika,Τζαμάικα,Jamaika,Jamaica,ประเทศจาเมกา,জ্যামাইকা,जमैका,جامايكا,جامائیکا,جمیکا,ג'מייקה
island,Q68740,155037,Hawaiʻi (island),19.59,-155.435,ハワイ島,Hawaii,夏威夷島,하와이섬,Hawaï,Hawaiʻi,Isla de Hawái,Ilha Havai,Isola di Hawaii,Hawaï,Hawaiʻi,Гавайи,Гаваї,Hawaii,Hawaii,Hawaii,Χαβάη,Hawaii,Hawaii,เกาะฮาวาย,,हवाई (द्वीप),هاواي,هاوایی,ہوائی,הוואי
island,Q208198,203742,Viti Levu,-17.8,178,ビティレブ島,Viti Levu,维提岛,비치레부섬,Viti Levu,Viti Levu,Viti Levu,Viti Levu,Viti Levu,Viti Levu,Viti Levu,Вити-Леву,Віті-Леву,,Viti Levu,Viti Levu,Βίτι Λέβου,Viti Levu,Viti Levu,วีตีเลวู,,विति लेवु,فيتي ليفو,ویتی لوو,,ויטי לוו
island,Q188489,503119,Cape Breton Island,46.186732,-60.770781,ケープ・ブレトン島,Cape Breton Island,布雷顿角岛,케이프브레튼 섬,île du Cap-Breton,Kap-Breton-Insel,Isla del Cabo Bretón,Ilha Cape Breton,isola del Capo Bretone,Cape Bretoneiland,Cape Breton,Кейп-Бретон,Кейп-Бретон,Breton-foki-sziget,Kap Bretonön,Cape Breton Adası,Κέιπ Μπρετόν,Pulau Tanjung Breton,Đảo Cape Breton,เกาะเคปเบรตัน,,,جزيرة كيب بريتون,جزیره کیپ برتون,,האי קייפ ברטון
island,Q201766,74314,Bougainville Island,-6.2444444444444,155.38388888889,ブーゲンビル島,Bougainville Island,布干维尔岛,부건빌섬,île Bougainville,Bougainville,Bougainville,Bougainville,Bougainville,Bougainville,Bougainville,Бугенвиль,Бугенвіль,Bougainville,Bougainville,Bougainville,Μπουγκαινβίλ,Pulau Bougainville,Bougainville,เกาะบูเกนวิลล์,,,جزيرة بوغانفيل,جزیره بوگنویل,جزیرہ بوگاینویل,בוגנוויל
island,Q211800,341609,Mindoro,12.93,121.09,ミンドロ島,Mindoro,民都洛,민도로섬,Mindoro,Mindoro,Mindoro,Mindoro,Mindoro,Mindoro,Mindoro,Миндоро,Міндоро,Mindoro,Mindoro,Mindoro,Μιντόρο,Mindoro,Mindoro,มินโดโร,মিন্দোরো,मिन्दोरो,ميندورو,میندورو,,מינדורו
island,Q837267,832244,Prince Charles Island,67.783333,-76.2,プリンスチャールズ島,Prince Charles Island,查爾斯王子島,프린스찰스섬,île Prince-Charles,Prince Charles Island,Isla del Príncipe Carlos,Ilha do Príncipe Carlos,isola del Principe Carlo,Prins Charleseiland,Wyspa Księcia Karola,Принс-Чарльз,Прінс-Чарлз,,Prince Charles Island,Prince Charles Adası,Νήσος Πρίγκηπα Καρόλου,,,,,,جزيرة الأمير تشارلز,جزیره پرینس چارلز,,אי הנסיך צ'ארלס
island,Q271030,894461,Buru,-3.44583055555556,126.632219444444,ブル島,Buru Island,布魯島,부루섬,Buru,Buru,Buru,Buru,Buru,Buru,Buru,Буру,Буру,Buru,Buru,,Μπούρου,Pulau Buru,Buru,เกาะบูรู,,बूरू द्वीप,جزيرة بورو,بورو (جزیره),,בורו
island,Q204387,844406,Kodiak Island,57.466666666667,-153.43333333333,コディアック島,Kodiak Island,科迪亚克岛,코디악 섬,île Kodiak,Kodiak-Insel,Isla Kodiak,Ilha Kodiak,isola Kodiak,Kodiak,Kodiak,Кадьяк,Кадьяк,Kodiak-sziget,Kodiak Island,Kodiak Adası,Κόντιακ,Pulau Kodiak,,เกาะโคดีแอก,,,جزيرة كودياك,جزیره کودیاک,جزیرہ کوڈیاک,קודיאק
island,Q644636,54560,Cyprus (island),35,33,キプロス島,Cyprus,塞浦路斯島,키프로스섬,Chypre,Zypern,Isla de Chipre,Chipre,Cipro,Cyprus,Cypr,Кипр,Кіпр,Ciprus,Cypern,Kıbrıs,Κύπρος,Siprus,,,,,قبرص,,,קפריסין
island,Q248654,744001,Komsomolets Island,80.484166666667,94.996388888889,コムソモレツ島,Komsomolets Island,共青团员岛,콤소몰레츠섬,île Komsomolets,Komsomolez-Insel,Isla Komsomolets,Ilha Komsomolets,isola Komsomolec,Komsomolets,Komsomolec,Комсомолец,Комсомолець,Komszomolec-sziget,Komsomoletsön,Komsomolets Adası,Νήσος Κομσομόλετς,,Đảo Komsomolets,เกาะคอมโซโมเลตส์,,,جزيرة كومسوموليتس,جزیره کومسومولتس,,
island,Q1183,40131,Puerto Rico,18.25,-66.5,プエルトリコ,Puerto Rico,波多黎各,푸에르토리코,Porto Rico,Puerto Rico,Puerto Rico,Porto Rico,Porto Rico,Puerto Rico,Portoryko,Пуэрто-Рико,Пуерто-Рико,Puerto Rico,Puerto Rico,Porto Riko,Πουέρτο Ρίκο,Puerto Riko,Puerto Rico,ปวยร์โตรีโก,পুয়ের্তো রিকো,पोर्टो रीको,بورتوريكو,پورتوریکو,پورٹو ریکو,פוארטו ריקו
island,Q14112,41797,Corsica,42.15,9.0833333333333,コルシカ島,Corsica,科西嘉,코르시카,Corse,Korsika,Córcega,Córsega,Corsica,Corsica,Korsyka,Корсика,Корсика,Korzika,Korsika,Korsika,Κορσική,Korsika,Corse,คอร์ซิกา,কর্স,कोर्सिका,كورسيكا,کُرس,کورسیکا,קורסיקה
island,Q215089,428960,New Ireland (island),-3.33,152,ニューアイルランド島,New Ireland,新爱尔兰岛,뉴아일랜드섬,Nouvelle-Irlande,Neuirland,Nueva Irlanda,Nova Irlanda,Nuova Irlanda,Nieuw-Ierland,Nowa Irlandia,Новая Ирландия,Нова Ірландія,Új-Írország,Niu Ailan,Yeni İrlanda,Νέα Ιρλανδία,New Ireland,New Ireland,เกาะนิวไอร์แลนด์,,,أيرلندا الجديدة,ایرلند نو,,אירלנד החדשה
island,Q1228827,3228631,Disko Island,69.75,-53.5,ディスコ島,Disko Island,迪斯科岛,,Disko,Diskoinsel,Isla Disko,Ilha Disko,isola di Disko,Qeqertarsuaq,Disko,Диско,Діско,Disko-sziget,Disko,Disko Adası,Νήσος Ντίσκο,Pulau Disko,,,,,جزيرة ديسكو,جزیره دیسکو,,
island,Q504449,872478,Chiloé Island,-42.676666666667,-73.993333333333,チロエ島,Chiloé Island,奇洛埃岛,칠로에섬,île de Chiloé,Chiloé,Isla Grande de Chiloé,Ilha Grande de Chiloé,Chiloé,Chiloé,Chiloé,Чилоэ,Чилое,,Chiloé,Chiloé,Νήσος Τσιλοέ,Pulau Chiloé,Chiloé (đảo),,,,جزيرة شيلوي,جزیره شیلوئه,,צ'ילואה
island,Q34374,54473,Crete,35.309722222222,24.893333333333,クレタ島,Crete,克里特岛,크레타,Crète,Kreta,Creta,Creta,Creta,Kreta,Kreta,Крит,Крит,Kréta,Kreta,Girit,Κρήτη,Kreta,Crete,ครีต,ক্রিট,क्रीत,كريت,کرت,کریٹ,כרתים
island,Q575033,835247,Anticosti Island,49.5,-63,アンティコスティ島,Anticosti Island,安蒂科斯蒂島,앙티코스티섬,île d'Anticosti,Anticosti,Isla de Anticosti,Ilha Anticosti,isola d'Anticosti,Anticosti,Anticosti,Антикости,Антикості,,Anticostiön,Anticosti Adası,Αντικόστι,Pulau Anticosti,,,,,جزيرة أنتيكوستي,جزیره آنتیکاستی,,אנטיקוסטי
island,Q106594,191328,Wrangel Island,71.233333333333,-179.4,ウランゲリ島,Wrangel Island,弗兰格尔岛,브란겔섬,île Wrangel,Wrangelinsel,Isla de Wrangel,Ilha de Wrangel,isola di Wrangel,Wrangel,Wyspa Wrangla,Остров Врангеля,Острів Врангеля,Vrangel-sziget,Wrangels ö,Vrangel Adası,Νήσος Βράνγκελ,Pulau Wrangel,Đảo Wrangel,เกาะแรงเกล,ভ্রাংগেল দ্বীপ,रैंगल द्वीप,جزيرة رانجل,جزیره ورانگل,,וראנגל
island,Q501337,191211,"Roosevelt Island, Antarctica",-79.333333333333,-162,ルーズベルト島 (南極),Roosevelt Island,羅斯福島,루스벨트섬,île Roosevelt,Roosevelt-Insel,Isla Roosevelt,Ilha Roosevelt,isola Roosevelt,Roosevelt,Wyspa Roosevelta,Остров Рузвельта,Острів Рузвельта,,Roosevelt Island,Roosevelt Adası (Antarktika),Ρούσβελτ,,,,,,جزيرة روزفلت,جزیره روزولت,,רוזוולט
island,Q211377,118545,Leyte,10.8,124.9,レイテ島,Leyte,莱特,레이테섬,Leyte,Leyte,Leyte,Leyte,Leyte,Leyte,Leyte,Лейте,Лейте,Leyte,Leyte,Leyte,Λέιτε,pulau Leite,Leyte,เลย์เต,,लेयते,ليتي,لیته,,לייטה
island,Q25535,430318,Zealand,55.57,11.89,シェラン島,Zealand,西蘭島,셸란섬,Seeland,Seeland,Selandia,Zelândia,Sjælland,Seeland,Zelandia,Зеландия,Зеландія,Sjælland,Själland,Sjaelland,Σέλαιν,Zealand,Zealand,เกาะเชลลันด์,জিল্যান্ড,ज़ीलैंड,زيلند,زیلند,زیلینڈ,שלן
island,Q674504,292455,Cornwallis Island (Nunavut),75.133333,-95,コーンウォリス島,Cornwallis Island,康沃利斯岛,콘월리스섬,île Cornwallis,Cornwallis Island,Isla Cornwallis,Ilha Cornwallis,isola Cornwallis,Cornwallis,Wyspa Cornwallisa,Корнуоллис,Корнуолліс,,Cornwallis Island,Cornwallis Adası,,,,,,,جزيرة كورنواليس,جزیره کورنوالیس,,
island,Q642226,221298,East Falkland,-51.806111111111,-58.787222222222,東フォークランド島,islas Malvinas,索莱达岛,동포클랜드섬,Malouine orientale,Ostfalkland,Isla Soledad,Malvina Oriental,Falkland Orientale,Oost-Falkland,Falkland Wschodni,Восточный Фолкленд,Східний Фолкленд,Kelet-Falkland,Östra Falkland,Soledad Adası,,Falkland Timur,Đông Falkland,,,,جزيرة فوكلاند الشرقية,فالکلند شرقی,ایسٹ فالکلینڈ,אי פוקלנד המזרחי
island,Q733338,767371,West Falkland,-51.7975,-60.131944444444,西フォークランド島,West Falkland,大马尔维纳岛,서포클랜드섬,île de Grande Malouine,Westfalkland,Isla Gran Malvina,Malvina Ocidental,Falkland Occidentale,West-Falkland,Falkland Zachodni,Западный Фолкленд,Західний Фолкленд,Nyugat-Falkland,Västra Falkland,Büyük Malvina Adası,,Falkland Barat,Tây Falkland,,,,جزيرة فوكلاند الغربية,فالکلند غربی,ویسٹ فالکلینڈ,אי פוקלנד המערבי
island,Q1130726,4034356,Siple Island,-73.65,-125.2,サイプル島,Siple Island,錫普爾島,,île Siple,Siple-Insel,Isla Siple,Ilha Siple,isola Siple,Siple-eiland,Wyspa Siple'a,Сипл,Острів Сайпл,,Siple Island,Siple Adası,Νήσος Σάιπλ,,,,,,جزيرة سيبل,,,האי סיפל
island,Q1978,47738,Prince Edward Island,46.4,-63.2,プリンスエドワードアイランド州,Prince Edward Island,愛德華王子島,프린스에드워드아일랜드주,Île-du-Prince-Édouard,Prince Edward Island,Isla del Príncipe Eduardo,Ilha do Príncipe Eduardo,Isola del Principe Edoardo,Prins Edwardeiland,Wyspa Księcia Edwarda,Остров Принца Эдуарда,Острів Принца Едварда,Prince Edward-sziget,Prince Edward Island,Prens Edward Adası,Νήσος του Πρίγκηπα Εδουάρδου,Pulau Pangeran Edward,Đảo Hoàng tử Edward,รัฐพรินซ์เอดเวิร์ดไอแลนด์,প্রিন্স এডওয়ার্ড দ্বীপ,प्रिंस एडवर्ड द्वीप,جزيرة الأمير إدوارد,جزیره پرنس ادوارد,پرنس ایڈورڈ آئی لینڈ,אי הנסיך אדוארד
island,Q4648,652827,Bali (island),-8.35638888888889,115.071941666667,バリ島,Bali Island,巴厘岛,발리섬,Bali,Bali,Bali,Bali,Bali,Bali,Bali,Бали,Балі,Bali,Bali,Bali Adası,Μπαλί,Pulau Bali,Bali,,বালি,बाली,بالي,بالی,بالی,באלי
island,Q1774076,3275812,Zhoushan Island,30.057777777778,122.13805555556,舟山島,Zhoushan Island,舟山岛,저우산섬,île de Zhoushan,Zhoushan,Isla Zhoushan,,,Zhoushan Island,,,,,Zhoushan Dao,,,Pulau Zhoushan,Đảo Chu San,,,,,,,
island,Q134116,801624,Melville Island (Northwest Territories and Nunavut),75.50135,-113.50515,メルヴィル島 (カナダ),Melville Island,梅尔维尔岛,멜빌섬,île Melville,Melville Island,Isla Melville,Ilha Melville,isola di Melville,Melville-eiland,Wyspa Melville'a,Мелвилл,Мелвілл,Melville-sziget,Melvilleön,Melville Adası,Μέλβιλ,,Đảo Melville,,,,جزيرة ميلفيل,جزیره ملویل,جزیرہ میلویل,מלוויל
island,Q504763,1053965,Melville Island (Northern Territory),-11.5,130.93333333333,メルヴィル島 (オーストラリア),Melville Island,梅尔维尔岛,멜빌섬,île Melville,Melville Island,Isla Melville,Ilha Melville,Melville,Melville-eiland,Wyspa Melville'a,Мелвилл,Мелвілл,Melville-sziget,Melvilleön,Melville Adası,Νήσος Μέλβιλ,Pulau Melville,Đảo Melville,,,,جزيرة ملفيل,جزیره ملویل,,מלוויל
island,Q1048284,891459,Wellington Island,-49.366666666667,-74.916666666667,ウェリントン島,Wellington Island,惠靈頓島,웰링턴섬,île Wellington,Wellington,Isla Wellington,Ilha Wellington,isola Wellington,Wellington-eiland,Wellington,Веллингтон,Веллінгтон,,Isla Wellington,Wellington Adası,Νήσος Βέλινγκτον,Pulau Wellington,,,,,جزيرة ويلينغتون,جزیره ولینگتون,,
island,Q14056,226293,Jan Mayen,70.983,-8.5336,ヤンマイエン島,Jan Mayen,揚馬延,얀마옌섬,île Jan Mayen,Jan Mayen,Jan Mayen,Jan Mayen,Jan Mayen,Jan Mayen,Jan Mayen,Ян-Майен,Ян-Маєн,Jan Mayen-sziget,Jan Mayen,Jan Mayen,Γιαν Μάγεν,Jan Mayen,Jan Mayen,ยานไมเอน,ইয়ান মায়েন,यान मायन,يان ماين,یان ماین,جان ماین,יאן מאיין
island,Q34497,122659,Saint Helena,-15.95,-5.7166666666667,セントヘレナ,Saint Helena,圣赫勒拿,세인트헬레나,Sainte-Hélène,St. Helena,Isla Santa Elena,Santa Helena,Sant'Elena,Sint-Helena,Wyspa Świętej Heleny,остров Святой Елены,Острів Святої Єлени,Szent Ilona,Sankt Helena,Saint Helena,Νήσος Αγίας Ελένης,Saint Helena,Saint Helena,เซนต์เฮเลนา,সেন্ট হেলেনা,सन्त हेलेना,سانت هيلينا,سینت هلینا,سینٹ ہلینا,סנט הלנה
island,Q25279,343280,Curaçao,12.2,-69,キュラソー (オランダ王国),Curaçao,库拉索,퀴라소,Curaçao,Curaçao,Curazao,Curaçau,Curaçao,Curaçao,Curaçao,Кюрасао,Кюрасао,Curaçao,Curaçao,Curaçao,Κουρασάο,Curaçao,Curaçao,กือราเซา,কুরাকাও,कुराकाओ,كوراساو,کوراسائو,کیوراساؤ,קוראסאו
island,Q21203,47181,Aruba,12.515,-69.975,アルバ,Aruba,阿魯巴,아루바,Aruba,Aruba,Aruba,Aruba,Aruba,Aruba,Aruba,Аруба,Аруба,Aruba,Aruba,Aruba,Αρούμπα,Aruba,Aruba,อารูบา,আরুবা,अरूबा,أروبا,آروبا,اروبا,ארובה
island,Q25396,355049,Bonaire,12.2,-68.25,ボネール島,Bonaire,博奈尔,보네르섬,Bonaire,Bonaire,Bonaire,Bonaire,Bonaire,Bonaire,Bonaire,Бонайре,Бонайре,Bonaire,Bonaire,Bonaire,Μποναίρ,Bonaire,Bonaire,โบแนเรอ,বোনাইর,बोनेयेर,بونير,بونیر,بونایر,בונייר
island,Q46197,234756,Ascension Island,-7.95,-14.35,アセンション島,Ascension Island,阿森松岛,어센션섬,île de l'Ascension,Ascension Insel,Isla Ascensión,Ilha de Ascensão,Isola di Ascensione,Ascension Eiland,Wyspa Wniebowstąpienia,остров Вознесения,Острів Вознесіння,Ascension-sziget,Ascension,Ascension Adası,Νήσος Αναλήψεως,Pulau Ascension,Đảo Ascension,อัสเซนชัน,অ্যাসেনশন দ্বীপ,असेन्शियन द्वीप,جزيرة أسينشين,اسنشن,جزیرہ اسینشن,אסנשן
